Date,OXO-5FI635C Augusta,OXO-5FI661A Augusta,OXO-5FI696 Augusta,OXO-5FIC132 Augusta,OXO-5FIC600 Augusta,OXO-5FIC601 Augusta,OXO-5FIC602 Augusta,OXO-5FIC603 Augusta,OXO-5FIC606A Augusta,OXO-5FIC606C Augusta,OXO-5FIC607 Augusta,OXO-5FIC609A Augusta,OXO-5FIC609B Augusta,OXO-5FIC611A Augusta,OXO-5FIC611B Augusta,OXO-5FIC612A Augusta,OXO-5FIC612B Augusta,OXO-5FIC618A Augusta,OXO-5FIC618B Augusta,OXO-5FIC618C Augusta,OXO-5FIC618D Augusta,OXO-5FIC622A Augusta,OXO-5FIC622B Augusta,OXO-5FIC622C Augusta,OXO-5FIC636A Augusta,OXO-5FIC636B Augusta,OXO-5FIC636C Augusta,OXO-5FQI691B Augusta,OXO-5LI633B Augusta,OXO-5LI650F Augusta,OXO-5LI651E Augusta,OXO-5LI651F Augusta,OXO-5LI652E Augusta,OXO-5LI652F Augusta,OXO-5LI653E Augusta,OXO-5LI653F Augusta,OXO-5LI654E Augusta,OXO-5LI654F Augusta,OXO-5LI655F Augusta,OXO-5LI656F Augusta,OXO-5LI657E Augusta,OXO-5LI657F Augusta,OXO-5LI658E Augusta,OXO-5LI658F Augusta,OXO-5PIC605A Augusta,OXO-5RIC606_Y Augusta,OXO-5TIC002 Augusta,OXO-5TIC601 Augusta,OXO-5TIC602 Augusta,OXO-5TIC603 Augusta,OXO-5TIC604 Augusta,OXO-5TIC605 Augusta,OXO-5TIC606 Augusta,OXO-5TIC607 Augusta,OXO-5TIC659 Augusta,OXO-_5FI658A Augusta,OXO-_5FI659A Augusta,OXO-_5FI660A Augusta,OXO-_5FI662A Augusta
2019-11-02 03:00:00,5978.627793367244,23300.424254858197,10273.158017497415,6117.5,2091.01381513107,67.24441531499227,5068.099169518337,0.0,,1.08796816666921,0.0,0.0,2605.789143880209,2217.700321451824,,0.0071908467050109,8.946254420280457,2823.0350598247114,3591.8385656020228,4014.4384273240553,2211.3523437500003,0.0,2198.9951639811206,2653.684944661459,3.712682499758557e-27,0.0,2566.4675476074217,74870.390625,1551.5273265996257,0.0,2067.361258370536,2018.8532135009784,3.560609383743351,0.0,1543.7289143880223,1229.806099446615,6329.245393880208,,3302.6144694010422,5865.30546468099,8880.482771809895,1302.0117757161458,8936.732373450413,5963.478690592448,183.9727305262542,0.196670162899435,297.96444702148443,154.9327428181967,132.01388802016078,134.00292060789005,130.58053396529507,133.00393878526924,133.96022752493883,130.89490162242552,297.90656611124683,21717.98005842962,22856.624474789915,22000.793937106093,22047.18244485294
2019-11-02 04:00:00,5788.294631909924,23282.16194795971,10285.642846679688,5847.556179775281,2061.8616617838547,65.6386504370319,5070.001025390625,0.0,,1.0528724193573,0.0,0.0,2598.5000225676217,2210.7997246750265,,0.0075095201446097,8.952632920080875,2825.3330851236988,3592.3245971679694,4013.69320678711,2186.7391064856674,0.0,2200.3277053202487,2586.118426513673,0.0,0.0,2570.3121594340864,74870.390625,1550.860573323568,0.0,2067.6722906443697,2013.334581502278,4.299323974562086,0.0,1550.364897420584,1232.6014363606782,6346.398347981771,,3219.7895080566404,5868.070776162027,8879.377734375,1299.39036444656,8937.055224609376,5945.434393874737,183.99001108805345,0.1965348047514756,298.0594746565619,155.06255950927738,131.9679946899414,134.00194549560555,130.60328447326154,133.01613604227703,134.02065658569347,130.92654457092286,298.188346862793,21670.465505552685,22825.360634039254,21983.766625774795,22028.280830320247
2019-11-02 05:00:00,6067.811866251627,23335.884212239584,10293.24330357143,5442.861111111111,2070.409021714155,66.22371375460584,5068.061269038865,0.0,,1.0528724193573,0.0,0.0,2599.108491251292,2212.472764078777,,0.0083904751643006,8.947363916507436,2823.672682076447,3589.927342942924,4014.25462858342,2150.295953830752,0.0,2200.0336079915373,2429.027923583985,0.0,0.0,2570.3419300426144,74870.390625,1550.899984407826,0.0,2068.022194229254,2014.3968425151727,5.480104582650321,0.0,1572.7991666393118,1257.9279408772786,6346.854774664256,,3140.7758194097955,5874.136254681043,8877.27978515625,1298.318935139974,8937.308260091146,5944.27665608724,183.9931903839111,0.1966165747462201,297.9925740559896,155.02616068522138,131.9526023864747,134.01527786254894,130.55629852038473,133.01859664916995,134.00165939331066,130.9015188778148,297.8084393966297,21746.09344075521,22883.453287760414,22045.214241536454,22027.932275390624
2019-11-02 06:00:00,6246.6356513914,23310.63963216146,10292.052096784608,6500.934065934066,2072.0635683674464,66.48335373303122,5069.073815917969,0.0,,1.2617066182380867,0.0,0.0,2584.330257161459,2212.0237986667107,,0.0086827655904926,8.953176140785217,2824.9631306966157,3588.160304768881,4014.990865071615,2135.8356913416847,0.0,2199.8321105957043,2656.876953125001,0.0,0.0,2568.1106872558603,74870.390625,1550.7024861653651,0.0,2068.175569661458,2030.9652323404964,6.3196510761976254,0.0,1597.072416178387,1293.9993855794278,6346.128304036459,,3066.4656346849174,5899.760237630208,8875.45598205062,1307.0280985514323,8937.55145417542,5957.51191648373,183.99030412946428,0.1965153750555574,297.9965409207936,154.94601236979173,131.87897728671555,134.00358902105768,130.6216824849447,132.97666225914193,133.9735069274904,130.95277303059896,298.0051579836037,21674.04466145833,22852.88933919271,21986.40699869792,21954.62716471354
2019-11-02 07:00:00,6212.610002790178,23293.426171875,10294.56036783854,6909.803370786517,2059.2730405150346,66.08172274036568,5068.279064941406,0.0,,1.596856502691905,0.0,0.0,2383.8599617581417,2226.4115498860688,,0.0092492568073794,8.960602511878776,2824.22759240415,3588.2947700564605,4016.7017935103736,2154.9626037597664,0.0008893969332546,2200.110866292319,2635.948242187501,0.0,0.0,2564.7188334147145,74870.390625,1550.5082523566637,0.0,2066.755607096354,2071.144496372769,3.976437513033549,0.0,1619.4638977050793,1339.6635396321626,6345.583352481618,,2998.5834981282555,5936.564949612658,8874.20261620273,1325.3961049397792,8937.245947265625,6037.227046678047,184.01611099243163,0.196432920188463,297.9990549808791,155.0313613891602,131.88143920898452,133.99208450317388,130.59763018290195,132.9942970275879,134.02897759445585,130.97054799397787,298.0025428771973,21614.97731119792,22865.38629557292,21871.221158854165,21906.283121744797
2019-11-02 08:00:00,6218.790934917355,23378.74842122396,10296.27518546481,6915.666666666667,2061.25848035576,66.06215434429075,5067.880229855372,0.0,,1.9199438235339,0.0,0.0,2136.256573637656,2235.032532251183,,0.0090793094423133,8.947322695708472,2822.430220170455,3589.220156330708,4018.641411899536,2160.307221228336,0.0001411130951294,2200.794614134717,2661.316029866537,14.394167757800258,0.0,2559.7390441894536,74870.390625,1150.833984887901,0.0,2066.1167053222657,2137.919984944662,5.148457598686219,0.0,1643.0993387858082,1387.2510284423834,6345.466577148438,,3496.644069417319,5975.284932454427,8873.33651529948,1350.7832132975273,8935.580224609375,6169.590921197056,184.01484995440015,0.1967368538180987,298.0223286946615,154.97452214558922,131.93125915527347,133.99729156494146,130.60810152689606,133.01075038437017,134.0118867227855,130.8358483632406,297.95472427242066,21739.71404622396,23001.703564453124,21872.714713541667,22047.73946940104
2019-11-02 09:00:00,6235.634191894531,23351.777262369797,10292.088156960228,6831.194444444444,2053.21471455892,64.86598761876424,5068.328412224265,0.0,,2.0267794072628025,0.0,0.0,2064.598706054688,2249.035531540548,,0.0094192041724454,8.951288135846456,2821.01258951823,3590.3438110351567,4019.511216227214,2159.7843653150835,0.0,2199.392253276731,2677.534062746193,2231.5112335334275,29.85276630496195,2554.583781266413,74870.390625,660.0,0.0,2066.527482096354,2174.2398792613635,3.384641799330712,0.0,1667.7051666259763,1428.449363014915,6344.996964518229,,4512.848181152343,5984.208630371094,8874.27880859375,1360.2043164466045,8933.46337890625,6343.43581768645,184.0640678085199,0.1967526660611232,298.0464787759072,154.98100369035708,132.17751015907476,133.947566986084,130.61191647847488,132.96969937877492,133.99912261962902,130.8324200338569,298.01302108764656,21707.07514648437,22931.942626953125,21958.49580078125,22083.352652994792
2019-11-02 10:00:00,6150.33612214417,23228.8103515625,10353.457063802083,6699.25,2046.6894897460943,64.39269367853801,5048.265026855469,0.0,,2.0969709018866225,0.0,0.0,1999.9009876411508,2260.1927083333344,,0.0094758532941341,8.954019875085654,2822.6057990579047,3590.1042111180413,4020.39954331342,2154.615824381511,0.0115472677979547,2199.615549723308,2815.7829145951714,7213.060111935399,5219.983600348207,2609.571004568053,74870.390625,660.0,0.0,2065.6712056477863,2151.2477966308597,2.4304090876224618,0.0,1692.4283772786468,1483.144258626303,6345.018310546875,,4444.527298990885,6008.407702737603,8875.010009765625,1355.8149454752606,8931.107365379648,6590.6893683819735,184.15172526041667,0.1966248226067251,297.96894772313226,154.97523956298835,132.7056730895483,133.1938866933187,130.84300359090165,132.84797441466776,134.0640792205555,130.7077113560268,297.7849190335314,21550.495947265623,22792.64936523437,21806.065006510416,21964.18963216146
2019-11-02 11:00:00,6328.050390625,23197.63230794271,10389.666475183823,6828.166666666667,2058.4563562729786,54.05330956082384,5013.222888183594,0.0,,2.0969709018866225,0.0,0.0,2149.108129075737,2272.0326840697226,,0.0094192041724454,8.979818241655334,2836.594161608988,3591.389392190729,4028.81633361312,2150.6625832950376,0.0112547176026345,2200.188045726104,2979.2388773600264,7863.075861150568,7217.266319085744,2626.1738220214847,74870.390625,660.0,0.0,2063.8578267415364,2113.919980875652,2.6462862772100118,0.0,1714.1065734863275,1519.115676879883,6345.018310546875,,4364.100311022847,6016.457507221639,8877.053751291322,1461.8867543538422,8929.165958180147,7037.827558757878,185.1381899515788,0.1960846567604721,298.0147505831128,154.97552541524428,132.2113548278809,131.46585782368982,131.25107358296722,132.78062682592568,134.165138244629,130.10023117065438,297.91336160454875,21544.287369791666,22733.525992838546,21847.36180013021,21968.11162109375
2019-11-02 12:00:00,6226.37349883781,23191.731026785717,10382.3775390625,6912.333333333333,2044.9769529232317,43.69269807673683,5067.925842285156,0.0,,2.07064909140269,0.0,0.0,2201.7624593098967,2256.7509362086785,,0.0094192041724454,9.055610855420433,3118.1376180013026,3809.651727294922,4200.6377360026045,2153.5977066922787,0.0028948505614776,2200.0273881392054,2799.88500366211,7563.775907389323,6444.969372558594,2623.9248270670582,74870.390625,660.0,0.0,2063.550894240704,2080.67944746258,2.7101930131514878,0.0,1734.8483398437504,1511.5228630514712,6344.9737548828125,,4280.132043457032,6003.4302978515625,8882.256770833334,1414.8921637014182,8931.15947265625,7049.895727539062,184.1400754313824,0.1940784794239958,298.01403167468163,153.46764758401667,133.36505152174269,131.7730671275746,131.6992227853822,132.82370272549716,134.07312774658214,129.47465642293304,297.9056498209636,21536.12588629202,22702.465418198528,21900.21512276786,21912.78971901261
2019-11-02 13:00:00,6322.732253643645,23191.756917317707,10528.763517252604,6900.32967032967,1970.3235738118497,40.0644876797994,5068.05830078125,0.0,,2.0531012177467347,0.0,0.0,2197.188122558595,2255.736180409665,,0.0094192041724454,9.099260703722637,3114.485162353516,3814.857147216797,4196.050105794271,2139.514613850912,0.0001726190191162,2200.0699411600585,2800.3359639485684,7590.893233235677,7038.354130045573,2674.251098632813,74887.74199380165,660.0,0.0,2065.7034901851366,2072.420075219526,4.218993415517256,0.0,1753.5411916097005,1525.750216674805,6344.441967773438,,4201.921606445312,6014.960457356771,8882.074497767857,1402.3268155184662,8931.537383780991,6949.379455566406,184.0823918660482,0.1936326390753189,298.01106829682664,149.53584264119465,133.35902212447473,131.3477911631267,133.15471258083312,133.84235560099285,134.22239964803077,130.0889086762736,297.93535359700525,21520.392236328124,22697.48916015625,21911.79931640625,21872.44877929688
2019-11-02 14:00:00,6439.448661867252,23261.58550167872,10648.372328576965,6846.944444444444,1967.9866689046223,42.654305712382,5068.499829101563,0.0,,2.280842145284017,0.0,0.0,2203.0579003085613,2250.3189808238644,,0.0094758532941341,9.10045313835144,3108.8458693047537,3808.751040162159,4189.29913176208,2141.193963623048,0.1319477172771108,2199.8466312629143,2799.589000541624,6259.743366145286,3994.990558208185,2701.3042238379726,74952.33620010504,660.0,0.0,2064.6312508070764,2067.99628499349,4.148209952506699,0.0,1773.1374043782566,1535.6338704427085,6344.190388997396,,4119.079323323568,6028.731693522135,8884.268538411457,1265.030617080817,8932.034434086134,6916.1668986002605,184.09464898630355,0.1933706566691398,297.9991062709264,149.93373582343096,132.3560498555501,130.42661202054072,134.40236670123647,134.89768135647813,134.8510028429268,131.28487530876615,297.9751281738282,21624.852805397728,22767.40579803719,22005.95133329029,21945.27526149277
2019-11-02 15:00:00,6364.82913438813,23028.695345052085,10650.542336856615,6815.75,1995.6528971354169,44.13788213729858,5101.022281901041,0.0,,2.229342937469483,0.0,0.0,2200.1544078480124,2248.057189941408,,0.0094758532941341,9.103870979944864,2821.5213451543136,3589.3953484149024,3999.59483551782,2091.1807383219407,0.2822285037073925,2156.9087056477874,2878.566569682981,5613.368714892175,476.1098702513543,2705.863507231406,75070.913671875,660.0,0.0,2065.400935872396,2057.1977294921894,5.176559568444889,0.0,1791.4254271452096,1538.5043579101578,6343.704850260417,,4033.149074300131,6017.777042643229,8887.443172200521,1276.365044148764,8933.372046100207,6858.993920898438,182.0371107737223,0.1933703184127807,298.0221151556851,149.95586931212878,132.7924006144206,134.08161506652834,132.89210766704144,135.15140571594242,134.99317996241467,129.5103377024333,299.82192560831714,21447.059147135416,22559.728450520837,21761.980908203124,21743.61232096354
2019-11-02 16:00:00,6329.501799780475,23083.105322265623,10677.24956417872,6823.342696629214,2056.0593241202737,42.920557551023336,5184.0712890625,0.0,,2.1057448387146,0.0,0.0,2204.087672932944,2242.147994353992,,0.0094758532941341,9.09579967657725,2729.328068033855,3508.5161824544275,3925.675901285808,2057.589393423386,0.0337557125565653,2099.778184906776,3099.6939941406254,6366.252665201823,1056.6752547677784,2702.3555826822926,75121.9375,660.0,0.0,2065.264256581539,2051.1078206380207,5.25094730158647,0.0,1810.0014556884785,1546.8920491536462,6342.544368489584,,3950.529575316374,6012.728059895833,8888.062320963541,1368.7100931803393,8935.225528492647,6720.378413933368,183.97856725056965,0.1935366109138777,298.0106811523438,150.28151321411144,132.69021089411967,134.11242448791006,131.7872734069824,134.06389617919928,133.88008499145522,128.3720683415731,297.55530344645194,21473.97122395833,22601.903401692707,21823.298046875,21764.51655273437
2019-11-02 17:00:00,6269.116129557292,23116.537890625,10674.325960286458,6820.638888888889,2053.1175970912973,39.52067748771227,5184.0712890625,0.0,,2.062237713947769,0.0,0.0,2198.004449462891,2239.1732055664074,,0.0094192041724454,9.09676127433777,2775.2690429687505,3537.154231770834,3957.39979654948,2129.309642537436,0.0253182973842442,2099.866235149794,3099.755594889323,7621.326922761292,3286.550310579936,2701.014678955079,75121.9375,660.0,0.0,2065.420770263672,2045.672693589156,4.609990086437258,0.0,1828.2704216452205,1558.9094783057856,6342.242643229167,,3866.554250508798,6011.343213294163,8887.842309570313,1386.858239746094,8935.5408203125,6629.4718971573,184.08814646403,0.1935142496646928,297.99409993489587,149.9778503930869,133.0058609137014,134.13693673270097,131.86305236816403,133.94021442507915,133.79084014892587,129.29911677042648,297.84578323364263,21535.21505533854,22636.8125,21867.955078125,21788.412239583333
2019-11-02 18:00:00,6204.016721598307,23083.79249277836,10677.47801503414,6829.694444444444,2060.929314168295,40.87819277445475,5184.0712890625,0.0,,1.8226194822487716,0.0,0.0,2202.08167221967,2231.3290006779453,,0.0094192041724454,9.098602238823386,2782.561874261424,3537.5641146106886,3953.616598690258,2218.631747159092,0.0341839145429195,2099.6791402181,3100.381115722657,6637.6779113769535,1898.96197050056,2699.2861551920582,75121.9375,660.0,0.0,2065.126341764592,2036.7237080891923,3.745835531751316,0.0,1845.1158060709645,1564.1798655192056,6341.6642659505205,,3781.466552734375,5997.628327698267,8887.77871907552,1371.7733652750655,8935.937919679753,6516.857195893595,184.6275441823912,0.1934703320264816,298.02802530924487,149.95106846833033,133.42982306362182,134.16778945922857,132.03891369528026,133.94992680910255,133.9921035766603,129.81666754099948,297.9332498502331,21504.838383009454,22604.09240414916,21807.079503676472,21796.255038734245
2019-11-02 19:00:00,6052.607206217448,23076.218229166665,10699.67596028646,6849.450549450549,2057.0068176269538,42.34940900802612,5184.0712890625,0.0,,1.6231783131758375,0.0,0.0,2201.69587140044,2228.0708312988286,,0.0094192041724454,9.098159931907968,2795.807613152119,3545.1763744511886,3960.644470719268,2168.0365112304694,0.0028039045613284,2100.040431722006,3035.010974121095,3678.585025503616,0.0,2700.691882324219,75121.9375,660.0,0.0,2065.6834829634977,2031.3116607666032,4.180715524849772,0.0,1860.8380533854183,1576.6789971359638,6341.317568440083,,3700.1482569590335,5996.701151529948,8885.921272786458,1351.483887736003,8935.788373161764,6371.271236165365,183.80108540852865,0.1934321961055199,298.0062052408855,150.024315329159,134.52788022359215,135.2139719813323,132.100269317627,134.00348808351634,134.94771614074705,130.70679550170905,298.01298510338654,21484.494401041666,22604.37356770833,21800.83857421875,21761.90115559896
2019-11-02 20:00:00,5679.579536946615,23170.98455255682,10713.54175813533,6868.75,2064.2930969751187,43.97238149562804,5184.156323242188,0.0,,1.4792422420722395,0.0,0.0,2199.120758056641,2225.0298807779955,,0.0094192041724454,9.09981902440389,2805.291188557944,3557.575626627605,3976.441090901693,2167.4581298828134,2.5792298611564864e-06,2099.827105712892,2812.202101643881,4878.964691162109,0.0,2702.860955810548,75121.9375,660.0,0.0,2064.795180139463,2030.4850509265243,4.016110959649087,0.0,1878.6877624511728,1593.490114339192,6340.653548177083,,3615.250392659506,6001.417823476239,8884.627067057292,1328.4933123627973,8935.727685546875,6273.94962086397,184.33610458374025,0.1933470025282948,298.01887003580737,149.92992401123047,134.50348332722987,135.15625432332357,132.1184761624377,134.0146292037323,134.9919132201139,130.61777432759607,297.99267578125006,21577.90700865186,22703.64244899277,21895.48681237087,21845.108826188018
2019-11-02 21:00:00,5063.308327041755,23079.74265950521,10608.395163143385,6889.101123595506,2017.6443062774413,43.7372908474,5184.0712890625,0.0,,1.4244744497187,0.0,0.0,2202.021322298451,2217.0509946165976,,0.009135958564002,8.841730101769711,2811.6191672958257,3564.807929030988,3984.5043678604266,2166.55878092448,2.742527784144555e-07,2099.696744791668,2550.439774576824,5563.106757155987,268.7967714032301,2593.642237559088,75121.9375,660.0,0.0,2065.30424194336,2022.366852063092,3.982223212718964,0.0,1894.1174713134767,1600.2198476239669,6340.193621980042,,3524.058388264974,6009.6867039784665,8883.380973307292,1316.18553559119,8936.722301136364,6194.509789837293,183.2890301872702,0.1952801378797893,298.03092447916674,149.99267578125003,134.52950185139983,135.4946326247784,132.23522381743126,134.23430226643885,135.00429823418622,130.60340265867094,298.13468729654954,21492.271907552084,22618.348502604167,21775.84207356771,21792.61376953125
2019-11-02 22:00:00,4652.049435450026,22868.514388020834,10161.713191731773,6916.583333333333,1997.8374399820968,41.9978946685791,5065.754225045196,0.0,,1.15815966129303,0.0,0.0,2200.298046875001,2216.5637105306,,0.0091926076856907,8.652621285120647,2668.35560506185,3494.158725992839,3840.990592447917,2166.974208577475,0.0,1937.8035624186205,2398.133782958985,7959.289575195313,3839.627824543714,2314.1758437984254,75121.9375,660.0,0.0,2064.97671431854,2016.5654144287123,5.11952897310257,0.0,1911.2728993733729,1610.9998881876966,6339.479516601563,,3438.064120205967,6028.530079739153,8880.738346354166,1311.0678914388031,8936.897469143907,6139.4944254557295,182.1731424883378,0.1964190330356359,297.99689737955737,150.34749221801758,134.50967381581543,135.73748741149905,132.22120371586146,134.56175761577512,135.02858975728356,130.08161557515467,300.18610738118497,21250.22303059896,22416.36870117188,21556.026806640624,21539.71482747396
2019-11-02 23:00:00,4328.971368408204,22927.54301798845,7975.456363932291,6929.611111111111,2047.792677815756,42.13753760655721,4937.812573242188,0.0,,1.0967421034971876,0.0,0.0,2227.431572023503,2210.4827447055795,,0.0085694673471152,8.650842966127001,2633.8362704190345,3477.0836373321285,3806.291528118544,2146.791878255209,0.0,1640.3423105875656,2110.6231719970706,7918.159018272211,5611.511355565599,1537.3119130452478,75121.9375,660.0,0.0,2065.105850093621,2015.3173878987627,5.275743212302527,0.0,1928.5366770426435,1629.1192072088083,6339.007112630208,,3359.504958721771,6034.300247833508,8879.320990444216,1301.7701416015625,8937.128955078126,6087.232934775473,184.0456116994222,0.1964417469351231,298.0629623797762,149.65163806253224,135.55402247111004,136.13211967531316,132.53885256449388,134.52340087890624,134.79400723039612,131.13014864330452,297.83759562174487,21316.096523765755,22458.816931460085,21606.39229910714,21600.605238970587
2019-11-03 00:00:00,4904.587259928386,22855.26073411673,8258.268131510416,6930.166666666667,2048.0935963948573,48.404176902771,4937.3146705948,0.0,,1.1572895187976937,0.0,0.0,2391.884395345053,2214.656947544644,,0.0077763796434737,8.648755582173665,2632.557757568361,3474.7097656250003,3807.03666381836,2133.571682970064,0.0,1834.152623793659,2467.356449381511,7913.776794433594,6162.749232991537,1785.1015513102218,75121.9375,660.0,0.0,2063.8615414915967,2018.6903479710115,3.9714783350626632,0.0,1944.9788024902343,1650.661790350906,6338.835359700521,,3283.972860036803,6042.614469401042,8876.58516609769,1301.5984391141528,8937.931705191115,6085.502762858073,182.67190551757812,0.1958704652885596,297.9382800898277,150.1448936462402,134.06691269047005,136.1702276919069,132.6379272208726,135.04549837513133,135.06796048482258,131.05621096293137,299.81977780125726,21239.94415030992,22385.695732179756,21515.674522210746,21503.151084710746
2019-11-03 01:00:00,5041.807727050781,23126.38605143229,8481.239677492253,6925.277777777777,2044.365228271485,43.21287136077881,4938.178881835937,0.0,,1.1501967606424286,0.0,0.0,2527.9782694498704,2213.077634701059,,0.0086893200343243,8.647890710830689,2633.598494466147,3476.7072774251305,3808.728340657552,2157.7747348753883,0.0,1849.666395959776,2503.68212076823,7760.973168945313,6522.806823730469,1871.693931070964,75121.9375,660.0,0.0,2063.4738386169947,2012.7220335888255,4.036774217089017,0.0,1962.0019805908205,1661.0226420084634,6337.776106770833,,3201.655438232422,6040.541670735677,8875.45598205062,1302.189784749349,8938.006396484376,6098.672583007812,183.96049839997096,0.1947527435446573,298.02807617187506,149.82916259765628,135.1884716033936,136.11222019668455,132.8995766957601,134.90105747191376,134.79352793974033,131.7467058967142,295.99833817915487,21528.655712890624,22655.40460611979,21797.62223307292,21805.58662109375
2019-11-03 02:00:00,5056.61567993164,22949.86479492188,8898.724934895834,6923.406593406594,1995.053954060873,42.29707797368368,4938.75634765625,0.0,,1.0791942298412325,0.0,0.0,2553.7203063964853,2208.3026502593234,,0.0080029761302284,8.648796240488688,2634.683233642579,3479.1889933268235,3812.629650878907,2191.21908569336,0.0,1850.2183787028,2446.3693868001305,7407.330786132812,6238.689762369791,2053.9658874511724,75121.9375,660.0,0.0,2064.085127766927,2011.2302215576167,5.075722847382228,0.0,1979.4292496610296,1677.4251108805342,6336.979573567708,,3120.219038899741,6049.101090360279,8874.261603860294,1287.1213623046883,8938.292648700106,6072.194258626302,184.0048581932773,0.1950903101513783,297.98311360677087,149.93482060793065,135.42314122517922,136.13294219970712,132.97499478658042,134.97165801745504,135.0661469777425,131.79175914417618,298.02421061197924,21350.497298177084,22484.23798828125,21619.198486328125,21634.96241861979
2019-11-03 03:00:00,5009.594675272453,23050.782454427084,8961.214146205357,7053.258426966292,2017.147524007162,44.48773005803426,4937.3146705948,0.0,,1.0616463561852774,0.0,0.0,2547.645493451287,2207.119745932336,,0.006505344728274,8.648107200109658,2640.890423943016,3483.101141921613,3817.95006400998,2163.011568196616,0.0,1850.2080718994143,2350.276317949056,6601.42034450499,6272.4996758469015,2065.673483455884,75121.9375,660.0,0.0,2063.7331871225056,2007.9753997802736,6.089049065113068,0.0,1996.161633403362,1690.6372344970707,6336.27958984375,,3034.916949462891,6047.7456095719535,8870.822591145834,1281.0589835543608,8938.591357421876,6041.560852050781,184.0354368351708,0.1954233848800262,297.99389648437506,149.98076257626877,135.39927801564977,136.1346825351235,133.0930863067883,135.0112529754639,135.0473978678385,131.42775232651664,297.9512526568245,21439.00786132813,22574.564339192708,21724.21515299479,21746.166015625
2019-11-03 04:00:00,5187.44690445829,22998.469873046877,8963.184733072916,7290.305555555556,2022.1202524820967,44.29025831222534,4938.30224609375,0.0,,1.1844814717769625,0.0,0.0,2551.7806193033857,2204.7797648111987,,0.0063035024795681,8.650172312397602,2648.423520914714,3482.147857666016,3823.27426147461,2166.650490315756,0.0,1865.1135793050137,2333.665065511069,4179.714347330729,1520.6792430596788,2071.112520345053,75121.9375,660.0,0.0,2062.895762125652,2005.783431124096,4.612449192803754,0.0,2012.726264444987,1703.25012512207,6336.231315104166,,2943.578725179037,6047.973746744791,8869.09071451823,1281.4996846516945,8938.686735026042,6035.592073567708,183.95367584228515,0.1952845859030882,298.02950032552087,149.98944854736334,135.17214549671522,136.14409341102805,132.9733164469401,135.05327237447105,135.01838671366366,131.26179250081387,298.0558471679688,21383.219319661457,22523.252099609374,21656.682356770834,21671.34153645833
2019-11-03 05:00:00,5239.23681233724,23014.189814206933,8968.128515625,17.994505494505493,2010.228938802084,43.246456940968834,4938.191964285715,0.0,,1.33363839785258,0.0,0.0,2550.8312296549484,2207.475329589845,,0.0056237130193039,8.649681973457337,2655.054742431641,3481.9695536295576,3828.0629721397218,2152.564337158204,0.0,1899.860045369467,2300.0288879394543,2907.1185088475545,30.05969266894741,2070.785231526693,75225.30559895834,660.0,0.0,2062.58365750904,2008.977207728795,5.393423073432026,0.0,2029.243617757162,1726.235133870443,6335.959338378906,,2870.317171497506,6063.694974772136,8868.322672526041,1285.861218261719,8939.423038736979,6039.078637695313,184.08932177225748,0.1954394699384768,298.01208265288545,150.05920923056715,135.01066512420397,136.1479153673189,132.90281601582677,135.0110923830143,134.9741134013026,131.32423022561824,298.0340779622396,21389.77868960084,22533.32968421744,21677.748014049368,21642.0536042542
2019-11-03 06:00:00,5293.792221966912,23015.033919270834,8971.091667742769,35.2247191011236,2002.0177714029955,43.025519625345865,4936.98837890625,0.0,,1.4618393921655075,0.0,0.0,2568.6503825542363,2210.645846326812,,0.0066433972097001,8.657301775614421,2659.226580659221,3481.3208572766016,3833.552897135417,2149.252207523635,0.0,1899.972382361148,2300.114669421488,4294.352952783758,712.5935458947827,2065.219242316633,75372.9375,660.0,0.0,2062.265432149423,2027.8690378824883,7.09367968622318,0.0,2045.0187327067065,1760.7278361002614,6335.583422851562,,2802.0866861979166,6097.050162760416,8867.61574283316,1300.6612559000669,8938.690551757812,6081.801208496094,183.95014673868812,0.1951788713534673,298.0296529134115,150.00227746884687,134.8844699071459,136.14938354492202,132.8630714416504,135.01186294555666,134.97412096552486,131.44015502929685,297.9532063802084,21384.39822591146,22554.71521809896,21661.77550455729,21644.88409830729
2019-11-03 07:00:00,5616.239645209194,23075.126452737604,8965.220239257813,29.22222222222222,2013.0057311498824,42.74802225577731,4938.02978515625,0.0,,1.6670479973157248,0.0,0.0,2693.2708353678395,2219.4288981119803,,0.0085128182254266,8.661611398061117,2542.118756103516,3356.5457600911463,3725.283365885417,2168.832690429688,0.0,1899.8309417724613,2228.3906962076826,5788.10473836263,2295.822881783836,2058.1727864583345,75372.9375,660.0,0.0,2061.98119108342,2069.949433390301,4.633293081732356,0.0,2062.2667134602875,1810.061030069988,6335.232568359375,,2738.011993155992,6153.353181966146,8866.715327928046,1329.3914367675784,8936.83525390625,6207.419490089102,184.07956250508627,0.1951179176318545,297.911344909668,150.01690263507743,134.87731651498487,136.1496124267579,132.91011483328683,134.9627903529576,134.9832724253336,131.48079982725514,297.9474062601726,21415.72478693182,22626.92155216942,21658.252388946283,21725.22925813533
