Date,HPBH:221F003 Stanlow,HPBH:221F004 Stanlow,HPBH:221F008 Stanlow,HPBH:221F011 Stanlow,HPBH:221FT009 Stanlow,HPBH:221Q004 Stanlow,HPBH:221QT004 Stanlow,HPBH:221T017 Stanlow,HPBH:221T028 Stanlow,HPBH:221T034 Stanlow,HPBH:221T035 Stanlow,HPBH:221T036 Stanlow,HPBH:221T044 Stanlow,HPBH:221TT031 Stanlow,HPBH:221TT032 Stanlow,HPBH:221U829 Stanlow
2018-04-17 20:00:00,1675.4352105263158,1284.3146315789472,105.3962685714286,0.0641773866666666,1458.821764705882,5.248464090909092,5.248658,517.8231999999999,359.0296,18.508615,147.42345,138.70454999999998,16.87962333333333,17.338524999999997,17.604300000000002,40.06644631578947
2018-04-17 21:00:00,1684.5859433962262,1254.3874716981134,119.70613244444452,0.04975935,1434.7027708333335,5.248441314285717,,517.9100020408164,359.6388,,151.42595,142.00115,17.00886,,,39.97856566037734
2018-04-17 22:00:00,1677.038017241379,1273.0025000000005,103.95488280000004,0.04975933,1455.602098039216,5.24845485714286,,518.0380888888891,,,147.4888,138.4892,17.090364,,,46.17042913793103
2018-04-17 23:00:00,1674.1135344827585,1301.1391724137934,105.22711851851852,0.04949266,1476.1249999999998,5.248474863636367,,518.0026153846154,,,,,17.276295,,,54.99340241379311
2018-04-18 00:00:00,1674.2917758620697,1317.93775862069,103.41441075471704,0.04975933,1489.5754693877552,5.243464266666669,,518.1503859649123,358.6305,,,,17.587314,,,60.564586034482765
2018-04-18 01:00:00,1672.9987758620694,1317.5290689655176,103.11289833333332,0.04975933,1487.1969818181824,5.248421000000002,,518.0940703703703,,,,,17.686173333333333,,,65.02794068965517
2018-04-18 02:00:00,1675.2921034482758,1299.7603620689658,101.9855421568627,0.04842776,1472.4681,5.248427405405407,,517.872081632653,,,,,17.665423333333333,,,65.04874637931034
2018-04-18 03:00:00,1673.406396551724,1295.3545862068966,101.20125918367349,0.04820435,1470.480274509804,5.248451384615388,,518.0591918367346,,,,,17.566936000000002,,,65.00533689655171
2018-04-18 04:00:00,1675.076034482758,1306.5217413793105,100.53150054545458,0.04975933,1481.1000625,5.248463538461541,5.248658,518.06738,,18.33586,,,17.304595000000003,16.46667,16.47793,65.05135793103449
2018-04-18 05:00:00,1671.5897758620688,1309.8215000000002,100.87583423076924,0.04975931,1479.2163076923075,5.248465437500002,,517.980441509434,,,147.9136,,17.67957,,,64.95036310344827
2018-04-18 06:00:00,1673.2592586206893,1319.2616206896548,101.98344872340428,0.04975933,1486.5056315789473,5.248434166666669,,517.9940291666668,,,,139.2843,17.933563749999998,,,65.02210672413794
2018-04-18 07:00:00,1672.6444482758618,1319.093275862069,102.768178,,1489.4882156862743,5.248443571428575,,518.008352,,,,,18.580082,,,64.97000344827583
2018-04-18 08:00:00,1668.567948275862,1302.9672413793105,103.06264244444446,0.04975933,1473.5307346938778,5.248458421052635,,517.6592418181818,359.2187,,,,19.715158571428567,18.63692,,65.01655448275864
2018-04-18 09:00:00,1667.9763793103443,1322.3525172413792,103.8944893478261,0.04975935,1489.7585624999997,5.247845976190479,,517.9718124999999,358.0424,,,,21.24357909090909,,,64.96908103448274
2018-04-18 10:00:00,1664.1233965517242,1334.3617241379316,103.77707384615388,0.07463899,1499.4329799999996,5.24402972727273,,518.2347037037039,,,,,21.926278,,18.12319,64.95154965517241
2018-04-18 11:00:00,1662.4325689655177,1316.7047931034483,103.30023846153846,0.07463899,1485.7061600000004,5.244627591836737,,517.9828192307692,,22.16017,,,23.95784533333333,22.6821,,64.91396862068964
2018-04-18 12:00:00,1660.63674137931,1313.845948275862,103.12129235294118,0.07463801,1482.2617450980392,5.240214317073174,5.215981,518.1050879310344,,,150.6581,,24.87410076923077,,,64.88059982758622
2018-04-18 13:00:00,1657.9982241379314,1309.724637931035,102.93683980392156,0.07463904,1481.4260833333335,5.246108882352943,5.203668,518.0005385964912,358.3785,,,142.9288,25.976018,,,64.95063241379309
2018-04-18 14:00:00,1648.9668793103444,1325.0761379310345,102.9347331818182,,1487.3431090909094,5.166990657894737,5.085544428571429,517.9385052631578,,,,,26.53054272727273,,,64.87316310344828
2018-04-18 15:00:00,1647.4027543859654,1354.8595719298244,100.62758653061226,0.07463904,1537.9907037037044,4.8880372321428585,4.64050105882353,520.2749464285715,358.3224333333333,,153.3047,145.2149,26.809641666666664,,,65.39602379310347
2018-04-18 16:00:00,1648.6224137931038,1350.098637931034,100.7214584,0.07464044,1518.575326530612,5.031792137931036,5.028735923076924,518.1409724137932,356.3621,,,,25.159844,,,64.80944775862069
2018-04-18 17:00:00,1648.8106034482762,1346.346,100.20136078431376,0.08749276,1517.134153846154,5.021634724137931,4.991370142857143,517.9481859649125,,,,146.0763,26.48210285714286,,,64.99928551724139
2018-04-18 18:00:00,1644.4511724137926,1352.2798448275862,100.91764833333336,0.09951846,1520.9684599999998,4.96514851724138,4.9759564166666665,517.872349090909,,27.33813,,,24.329145,26.63823,23.21084,65.18633517241378
2018-04-18 19:00:00,1650.1374482758622,1348.8631896551726,100.85191686274516,0.09951572,1515.35028,5.051396689655174,5.05662225,517.9578113207547,,,154.0235,146.1757,22.38492666666667,,,65.00876896551725
2018-04-18 20:00:00,1663.9064655172413,1343.2030517241378,100.49953979166668,0.07465695,1509.7416909090907,5.133611344827584,5.148891,517.9316132075471,356.9081,,,,20.595423333333333,,,65.01334775862071
2018-04-18 21:00:00,1665.182655172414,1359.042293103448,144.44740296296297,0.07480187,1513.1354629629627,5.006618385964912,4.837966578947369,517.9385508771929,356.96067500000004,,155.55915,147.2193,20.235068,,,61.961438620689634
2018-04-18 22:00:00,1669.5172413793102,1272.1155172413792,102.19393235294122,0.07463899,1453.8764423076923,5.24846583783784,,518.1491228070176,,,153.71314999999998,143.6246,19.0761825,,,39.96588327586207
2018-04-18 23:00:00,1668.327086206897,1257.460068965517,101.7666202040816,0.05583036,1436.5145918367352,5.2484379285714295,,518.0441436363635,,,,,18.487258,,,40.00619310344827
2018-04-19 00:00:00,1669.2334827586203,1303.190931034483,100.80139083333336,0.04975935,1474.9626226415094,5.229386163265308,5.176200499999999,517.8896272727274,358.3365,,,,18.57385625,,,60.27252543859648
2018-04-19 01:00:00,1668.5088448275862,1343.6675862068969,99.5477510638298,0.04975933,1508.42932,5.246704281250002,,518.1139374999999,357.7483,20.13442,,,19.23136333333333,17.84476,20.50249,79.95677689655173
2018-04-19 02:00:00,1671.9941379310346,1325.6766034482755,99.20975714285711,0.02973676,1490.466,5.248475692307696,,518.0274022222223,,,,,19.038916666666665,,,80.0172403448276
2018-04-19 03:00:00,1678.610896551724,1312.7434137931036,99.40641235294122,0.02487968,1479.2177843137254,5.24846583783784,,517.797998245614,,,,,18.798556,,,80.0141894827586
2018-04-19 04:00:00,1676.9659655172416,1318.1441206896548,99.93696408163268,0.02530743,1485.010384615385,5.248397325000004,,518.0093166666668,,,,,18.602155,,,79.95652206896553
2018-04-19 05:00:00,1680.6155,1307.8499,100.11232166666666,0.02677413,1481.17485,5.24848025,5.248658,518.0989111111111,358.6935,18.037675,147.60320000000002,138.83710000000002,18.1649175,16.16434,17.465085000000002,80.10896949999997
2018-04-19 06:00:00,1677.1618301886792,1301.6834150943394,99.98059325,0.02746309,1476.6524042553192,5.248444700000003,,517.6564302325581,358.7145,,,,18.068695,,,80.02598283018868
2018-04-19 07:00:00,1644.6505344827583,1310.317327586207,97.32700477272728,0.02487968,1482.45314,5.246751975609759,,517.8463381818182,356.55105000000003,,147.5542,139.1187,19.132982857142856,,,80.0218332758621
2018-04-19 08:00:00,1599.5901034482758,1337.960172413793,94.567538,0.02487968,1504.263188679245,5.154097655172413,5.152616533333334,518.0776423076925,352.7493,18.43999,144.9403,137.5947,21.66988,16.43855,,79.9577003448276
2018-04-19 09:00:00,1588.5047931034487,1330.0439482758616,95.06799688888891,0.04529473,1497.014185185186,5.111320482758621,5.098110105263157,517.8612301886792,,,,,24.08741125,,,80.0176568965517
2018-04-19 10:00:00,1577.4292413793098,1330.7239137931033,95.01171520833331,0.04975933,1498.0236346153847,4.989447810344829,5.007461307692308,518.2062981132077,,,,,26.241472,,16.27543,80.00995051724138
2018-04-19 11:00:00,1575.4808793103448,1319.786603448276,95.0862389130435,0.04982223,1486.4576226415095,5.019462827586209,4.992317428571427,517.9304773584905,,,,,28.966721538461535,,,79.93621155172413
2018-04-19 12:00:00,1568.3669137931035,1321.3957931034483,95.51516255319152,0.07463899,1493.0405918367346,4.9294015,4.897010866666666,517.8768428571431,351.363,25.80462,,,31.612442666666663,27.27102,,79.94780034482757
2018-04-19 13:00:00,1581.2607758620693,1304.7860172413789,95.5991,0.07463904,1474.950490566037,5.136428456140353,5.155185625,517.6821368421054,,,148.7631,142.0674,29.12851722222222,,,80.11873241379311
2018-04-19 14:00:00,1584.0592931034478,1298.0105517241377,96.20765692307693,0.07463904,1475.2847843137254,5.161740206896551,5.143618399999999,518.0723719999999,,24.81541,,,26.85036222222222,,,80.09975603448275
2018-04-19 15:00:00,1581.4034310344823,1331.1492241379317,96.24680720000002,0.06934135,1500.469769230769,4.90869475862069,4.91306925,518.2814870370371,351.0269,23.73864,,,25.966772666666667,27.56164,20.47718,79.97414758620688
2018-04-19 16:00:00,1604.192448275862,1359.9967413793102,95.82424304347828,0.07374916,1525.6238301886794,4.694776637931033,4.7184485,518.071014,,21.45494,145.463,137.7272,22.544755,,,79.98974482758618
2018-04-19 17:00:00,1603.333948275862,1372.111534482759,95.89786347826086,0.04975933,1539.196150943397,4.655049561403509,4.636401416666666,518.0830396551723,350.87985000000003,,,,20.12186909090909,23.81176,,79.96748965517239
2018-04-19 18:00:00,1602.3286551724138,1368.1677758620688,95.18006244444445,0.04975933,1533.5981372549015,4.740288879310345,4.6985681875,517.9766106382981,351.636,,,,18.737426,,,79.96745965517245
2018-04-19 19:00:00,1605.1284827586203,1325.61274137931,95.44654023809524,0.0255318,1498.721185185185,5.104551706896551,5.0439778,517.7877188679245,,,,,17.694978888888887,,,80.09701379310344
2018-04-19 20:00:00,1608.577137931035,1346.4003620689657,95.34099641025642,0.02487968,1515.2824,5.003361258620688,4.938642375000001,518.1359854545454,351.531,17.17626,143.1759,135.0435,16.738797142857145,,,79.98781879310346
2018-04-19 21:00:00,1607.3345517241376,1370.7612413793104,150.65134510638296,0.02487968,1544.9835599999997,4.690253120689655,4.535515090909092,518.1131140350877,354.45065,,144.1888,136.3025,16.47601142857143,,,79.96265706896554
2018-04-19 22:00:00,1615.9119999999998,1366.0426724137926,100.03437882352942,0.02490528,1536.2532222222226,4.921563051724139,4.914379714285714,518.0107250000001,350.8589,,147.66855,139.5494,16.327773333333333,15.87607,,79.9900829310345
2018-04-19 23:00:00,1612.1187758620688,1347.3645689655182,95.57744125000004,0.02487968,1519.9437169811322,5.046775120689654,5.06195,517.9665413043479,351.8671,,,,16.347772,,15.61733,79.99785120689653
2018-04-20 00:00:00,1612.9436034482758,1342.1692413793096,95.53476000000003,,1515.8991153846157,5.0850614310344815,5.101256875,517.9473977777778,352.1191,,,,16.12024,,,80.02693327586206
2018-04-20 01:00:00,1610.8191206896556,1336.123051724138,95.45198047619049,,1509.7145098039216,5.145491672413792,5.139687999999999,517.9837673076922,351.4469,,,,16.286644000000003,,,79.98221844827584
2018-04-20 02:00:00,1611.056655172414,1324.8159310344822,95.2675876086957,,1500.103192307692,5.214112563636363,5.177463333333333,517.9065625000002,352.0351,,,,16.17764857142857,,,79.99909155172413
2018-04-20 03:00:00,1607.389189655173,1317.763431034483,95.62589829787234,0.02487968,1493.1040555555558,5.203865333333334,5.17257,518.0688527272727,352.7493,16.35744,,136.0375,16.307648888888885,,,80.0101475862069
2018-04-20 04:00:00,1606.508551724138,1328.449551724138,95.57068085106386,0.02487966,1501.640981818182,5.143743607142858,5.11966725,518.0059017857144,,,,134.5797,16.4449825,,,79.99412620689657
2018-04-20 05:00:00,1609.5992068965522,1339.2082068965522,95.42220073170736,0.02487966,1508.950846153846,5.098672706896554,5.092693222222222,518.0340140000001,352.3292,,,,16.487269230769233,,,80.00811172413792
2018-04-20 06:00:00,1613.5879310344826,1350.6361379310345,95.5364391666667,0.02487968,1525.3907884615385,5.043174258620689,5.047545333333333,518.0645877551023,351.489,,143.4046,,16.592284,15.16359,,79.92471637931035
2018-04-20 07:00:00,1589.0256034482757,1288.727948275862,94.8733359090909,,1468.348277777778,5.175682625,5.128368999999999,517.674354347826,348.852925,,142.5551,134.8448,17.53349846153846,,13.99738,75.98870827586208
2018-04-20 08:00:00,1578.4338620689653,1259.9350172413792,94.55030304347828,0.02487968,1439.079018518518,5.247979033333333,,517.8829361702128,345.83875,,,,18.491310833333333,,,75.01748362068966
2018-04-20 09:00:00,1575.3388793103445,1256.562224137931,93.85482976190475,0.02487968,1435.9433888888886,5.247983333333334,,517.8695893617021,346.27985,,,134.6128,19.005901666666663,16.22762,,74.99999379310344
2018-04-20 10:00:00,1576.712842105263,1267.7704827586206,94.30432000000002,0.02487968,1447.6266666666666,5.247997289473686,,518.1639047619049,345.4397,17.36558,,,19.62117538461538,,,74.92199258620688
2018-04-20 11:00:00,1578.2466896551723,1241.4867241379316,94.2251578,0.02491868,1427.2346226415093,5.247969000000003,,517.9053754385965,345.5867,,,134.414,21.447285862068966,,,75.00422534482757
2018-04-20 12:00:00,1577.2953103448276,1247.9843793103448,93.95700891304348,0.02569576,1432.7086792452835,5.247981285714287,,518.0496411764706,344.70455,,142.7838,,23.465131818181817,,,75.0198274137931
2018-04-20 13:00:00,1577.6252758620692,1260.4863620689655,94.17676097560977,0.03327584,1441.3440980392154,5.247958761904765,,518.1151125000002,344.64156,,,135.1429,22.23171882352941,21.98838,,74.94443068965518
2018-04-20 14:00:00,1576.9882586206893,1255.4975689655168,94.02654142857143,0.03024344,1434.4453750000002,5.247959947368423,,517.9864739130433,344.4455,,,,22.30097,,,75.00544482758623
2018-04-20 15:00:00,1570.3172666666665,1226.8451000000002,93.96581380952382,0.0318583866666666,1425.0356363636365,5.2479948,5.2479475,518.0228785714286,344.8095333333333,18.47785,143.1432,135.8056,21.67785545454545,22.67976,15.001413333333332,75.06539034482759
2018-04-20 16:00:00,1586.8097735849058,1269.999905660378,95.63622790697676,0.03104861,1451.7961777777778,5.24796063888889,,518.1970945945945,343.8434,19.08368,,,20.95025142857143,,,74.92385075471695
2018-04-20 17:00:00,1589.3759999999995,1262.355724137931,97.16751911111116,0.02830389,1444.3605918367346,5.247978347826085,,517.9564836734694,343.9554,,,,20.036969285714285,,,74.95651224137933
2018-04-20 18:00:00,1580.0227931034483,1267.5997413793102,97.01544883720926,0.04801498,1446.0610384615388,5.247986916666664,,517.9995708333333,344.20045000000005,,,,19.648450714285712,,,74.97023000000002
2018-04-20 19:00:00,1585.1826034482758,1259.2546724137928,97.03915761904764,0.04695138,1441.0303725490196,5.247967771428573,,517.9178795918367,344.9776,,,,18.841995,,,75.01606068965518
2018-04-20 20:00:00,1583.1961551724137,1251.86525862069,97.18173285714286,0.02718929,1434.7792115384616,5.247987878048783,,517.986616,344.7395666666667,,,136.17,18.53706375,17.70414,,75.01997724137934
2018-04-20 21:00:00,1581.8501206896551,1260.121568965517,141.3649032727273,0.02487968,1438.8965090909094,5.1635861590909125,4.909982285714285,517.9217263157894,349.98867142857154,,146.23090000000002,138.52229999999997,17.971059999999998,,,75.02397534482759
2018-04-20 22:00:00,1584.001706896552,1258.5110344827588,97.0921034090909,0.02792616,1439.99194,5.2479530000000025,,518.127536,347.14110000000005,16.82128,142.7838,136.2197,17.32427636363637,,,75.03806859649126
2018-04-20 23:00:00,1581.0140862068968,1254.0749827586203,96.98606813953488,0.02487968,1437.7014901960783,5.248006650000002,,518.0165854545455,,,,,17.310726666666667,,14.98453,74.98284603448276
2018-04-21 00:00:00,1586.889724137931,1253.094017241379,96.91650333333337,0.02487966,1432.071830188679,5.247989974358976,,517.9733833333336,349.1995,,,,16.669825999999997,14.04331,,75.06261413793099
2018-04-21 01:00:00,1591.1442413793102,1257.2164827586205,97.1240888888889,0.02487932,1437.2476530612246,5.247958761904765,,518.0787961538462,350.3127,,,,15.544806666666666,,,74.96792982758622
2018-04-21 02:00:00,1587.58425862069,1247.7541034482758,97.05756431818182,0.02483618,1429.6632452830186,5.248000903225807,,517.9781216216215,349.8086333333333,,139.5164,131.9955,15.617443333333334,,,75.09095051724138
2018-04-21 03:00:00,1585.299362068966,1247.8166379310346,97.07778367346938,0.007863475,1428.4023018867922,5.247969,,518.0257916666666,,13.66906,,,15.905160000000002,,,75.0052372413793
2018-04-21 04:00:00,1589.4246551724143,1246.5973275862073,97.09160704545457,0.01240061,1427.6093076923078,5.247934333333335,,518.0282152173913,349.2205,,,,15.820259999999998,,,74.98100189655175
2018-04-21 05:00:00,1592.4696896551727,1255.3922758620688,96.99791239130435,0.0,1433.517320754717,5.247923800000002,5.248184,517.9996904761904,,,,,15.74668,12.23868,,74.98610155172416
2018-04-21 06:00:00,1587.1722931034487,1255.36975862069,96.81614933333334,0.0,1432.1037600000004,5.247953268292686,,518.0832411764704,350.37575000000004,,,,15.874973333333331,,,75.01983517241379
2018-04-21 07:00:00,1585.5278965517243,1255.7953793103447,97.22898285714288,0.0004070547,1432.3404000000005,5.247935052631581,,517.930525,348.50635,14.31276,140.2353,132.1611,16.586624,,11.97244,74.9810203448276
2018-04-21 08:00:00,1583.2588448275862,1248.108620689655,97.76522,0.0006722297,1424.8898627450988,5.247942244444447,,517.9439040816328,348.9684,,,,19.1629,13.973,,75.04069637931036
2018-04-21 09:00:00,1578.39601724138,1238.186948275862,97.77746099999996,0.02487966,1416.0710576923072,5.248238068181821,,517.7957256410256,347.529675,,,,22.1148975,,,75.00498620689659
2018-04-21 10:00:00,1566.6300517241375,1236.7612068965518,97.7634686666667,0.02487968,1412.8941607142856,5.248448882352943,,518.1540340909091,346.1118333333333,,,,23.643202857142857,,,75.02497982758621
2018-04-21 11:00:00,1566.8482758620687,1246.5861206896548,98.0029894,0.04975933,1420.126918367347,5.248468400000004,,517.9956673076925,345.9438,,,,25.71773222222222,,13.66833,74.96344172413792
2018-04-21 12:00:00,1555.1389999999997,1261.8454827586202,97.8043489361702,0.04975933,1434.2063035714284,5.248451384615388,,518.1031888888889,346.2658666666666,,,138.3235,29.141095,,,74.93628982758622
2018-04-21 13:00:00,1551.0445172413797,1287.5090517241376,97.49636068181816,0.04981383,1457.8937499999995,5.152166500000001,5.064488888888889,518.1192127272727,345.0616,24.06759,,,30.462706666666676,24.81016,,75.04768086206896
2018-04-21 14:00:00,1877.784,1266.203620689655,135.8559455555555,0.07462883,1436.8245892857142,5.162764428571431,4.89240925,519.3502054545454,351.0989142857143,,144.59716666666665,146.91559999999998,31.108514999999997,,,75.0058955172414
2018-04-21 15:00:00,1950.5108620689657,1300.763396551724,140.35452666666666,0.07463904,1470.2104444444444,5.24845485714286,,518.0257833333333,,,,,31.308104545454547,,,77.74675862068969
2018-04-21 16:00:00,1954.745620689655,1312.4680172413791,140.15260196078432,0.09949581,1479.0278545454548,5.248486833333336,,518.1266520833333,,,,163.7685,31.5657025,27.38821,,84.62682275862068
2018-04-21 17:00:00,1956.406896551725,1318.0645517241378,141.2129583333333,0.09951866,1480.8963125,5.24872180769231,,517.6986923076922,370.099,25.93241,157.781,,30.11663714285714,,,78.13039844827584
2018-04-21 18:00:00,1955.53451724138,1268.666172413793,140.76642352941175,,1438.28192,5.248587404255323,,517.747520754717,,,,164.5967,27.792312,,,74.97907500000001
2018-04-21 19:00:00,1876.2159137931037,1513.3207931034483,179.9894075471698,0.09951866,1663.5401272727274,4.649303446428571,4.594010076923078,517.8548096153846,367.294875,,157.96069999999995,163.8678,24.879511428571423,25.13359,23.28678,79.41241568965516
2018-04-21 20:00:00,1875.9889310344831,1457.9955344827588,134.46617083333334,0.08960623,1602.12924,5.050912,4.959885076923077,518.0301692307694,,,151.6057,159.8589,24.38102625,,,80.00390172413793
2018-04-21 21:00:00,1877.5756896551725,1480.0084137931042,135.30570217391303,0.07463904,1626.5244423076915,4.957682559999999,4.997355588235294,517.8979188679247,,,,,23.745216666666664,,,79.99343758620688
2018-04-21 22:00:00,1873.765482758621,1502.3049827586203,135.1050255319149,0.07463899,1649.6682692307695,4.850003775862071,4.88154675,517.9607843137258,,,,,22.534916666666664,20.93372,,83.8490648275862
2018-04-21 23:00:00,1871.3818965517244,1505.4987931034486,134.49154318181817,0.05195319,1652.7351730769235,4.860667517241378,4.832021294117648,518.0264370370371,,,,,23.01187,,,94.30094793103449
2018-04-22 00:00:00,1875.372224137932,1541.5100689655176,135.55952857142856,0.0513416,1690.0539811320753,4.613366280701754,4.6164320625,517.92204,,,,157.341,22.35851333333333,,,95.0100370689655
2018-04-22 01:00:00,1872.2544444444443,1540.346222222222,136.22537586206894,0.050555525,1672.574088235294,4.627900540540542,4.698082647058824,518.2959647058823,369.5108,20.718163333333333,148.35469999999998,156.97655,22.09640142857143,19.049405,20.75561,95.5153345945946
2018-04-22 02:00:00,1874.0817169811328,1430.4705471698117,134.0752195652174,0.06825589,1571.4291400000002,5.157146058823533,5.012934666666666,517.9379745098039,369.5108,,,,23.063938,,,94.55316811320758
2018-04-22 03:00:00,1872.9937758620688,1366.691517241379,133.5714693877551,0.04975935,1527.3172075471705,5.248460500000003,,517.4692934782609,,,,,22.598524285714287,17.1604,,94.98087741379308
2018-04-22 04:00:00,1876.3366896551715,1373.204706896552,134.81942,,1533.2801886792454,5.248443571428576,,517.9890624999999,,,,,21.575358,,,95.1761979310345
2018-04-22 05:00:00,1877.407896551724,1379.8238620689658,134.65433333333337,0.04975935,1539.4127358490568,5.248445947368423,,517.842684,,,,,20.4626,,,94.948845
2018-04-22 06:00:00,1877.443689655172,1410.3022105263158,135.46826511627904,0.04975933,1565.6374038461531,5.223187027027031,5.112944142857144,517.8639127272728,368.2505,,,,20.380815,,,95.00347724137929
2018-04-22 07:00:00,1872.0862758620692,1382.505655172414,136.18499999999997,,1538.2665357142853,5.248426511627911,,518.2334,,,146.0185,,21.20293,,,95.06101620689653
2018-04-22 08:00:00,1875.141931034484,1366.145068965517,136.80847843137258,0.04975933,1533.6304705882349,5.248444700000003,,518.1035836363635,,,,155.4856,20.36605857142857,,,94.99727965517238
2018-04-22 09:00:00,1883.595793103448,1387.1533965517242,136.39582549019605,0.06351425,1546.0646346153846,5.248311317073174,,517.8148500000001,,17.62117,146.2472,155.2206,17.651458666666667,17.84007,18.5788,94.9946544827586
2018-04-22 10:00:00,1883.164137931034,1364.2834137931031,136.76694042553189,0.06394519,1535.9658301886795,5.248342133333337,,518.006862745098,,,,,17.168149285714286,,,94.9971306896552
2018-04-22 11:00:00,1881.2153103448277,1418.807672413793,136.5141612244898,0.05986966,1573.9113958333337,5.248396897959188,,518.0390745454544,,16.74555,145.6264,,18.92542769230769,16.38699,,95.02226689655171
2018-04-22 12:00:00,1876.2187413793104,1398.854413793103,136.54360212765954,0.0499506,1560.812072727273,5.248447333333337,,518.107503773585,,,,154.9886,22.35057882352941,,,95.02350344827587
2018-04-22 13:00:00,1876.1668793103447,1419.9859137931037,136.4939450980392,0.07463899,1578.2325294117647,5.246514850000003,5.217559666666666,517.8261265306123,,18.42815,,,21.08204857142857,20.28687,,94.97529586206896
2018-04-22 14:00:00,1879.817534482759,1420.8776206896555,135.31146800000002,0.07463899,1578.3126862745098,5.24812648780488,,517.82784,368.5026,,,,20.185638666666662,,,94.96121396551722
2018-04-22 15:00:00,1885.8435172413797,1410.846206896552,136.87258999999997,0.04975935,1570.6526199999994,5.248005054054056,,517.8633148148148,,16.93014,145.4957,,18.875816500000003,,,94.95088534482758
2018-04-22 16:00:00,1883.1014310344824,1390.505137931034,135.2592306122449,0.04975935,1549.4130566037736,5.247989948717952,,517.9681039215685,,,,,19.73252,18.54786,17.99663,94.90782086206896
2018-04-22 17:00:00,1885.033275862069,1399.412017241379,135.77492127659573,0.04807805,1565.4336415094338,5.247970023809526,,517.9566785714285,,18.229365,144.7769,154.1603,20.66787133333333,,,95.09601362068966
2018-04-22 18:00:00,1878.6691379310344,1428.4756724137933,163.01049583333332,0.04975933,1581.092836363636,5.1899645106383,4.965323285714285,518.0937821428572,366.4232,,146.8353,155.5519,20.024341538461535,21.02278,,95.0371693103448
2018-04-22 19:00:00,1892.0963793103444,1418.4215344827585,157.6585666666666,0.05660518,1586.9668235294118,5.220230736842106,5.140998,518.2997169811321,369.1327,16.79762,148.42000000000002,156.99305,17.406191999999997,,,90.87401810344832
2018-04-22 20:00:00,1898.434068965517,1543.8455689655175,138.2792333333333,0.052962,1688.8886470588232,4.8460581875,4.9013994,517.9058912280702,,,,,15.720895555555554,,,83.3619943103448
2018-04-22 21:00:00,1940.797793103448,1643.7167758620694,142.27806444444448,0.04975935,1783.51820754717,4.5030023103448285,4.493538857142857,518.3003719999999,371.88435,,146.85165,153.9284,15.025973333333337,,,87.04207827586208
2018-04-22 22:00:00,1975.619551724138,1595.5153275862071,144.62171086956525,0.04975933,1735.8591000000004,4.8889515,4.839289999999999,517.925766,,,,155.5187,14.659016666666666,,,93.52980999999998
2018-04-22 23:00:00,1974.6588965517249,1515.8251896551728,144.07604583333338,0.04975933,1661.4836400000006,5.245450409090912,,517.8166958333333,,14.54468,,,15.37312,14.11831,,108.449605862069
2018-04-23 00:00:00,1976.2673508771927,1449.3088070175438,143.3129930232558,0.04151418,1609.9274166666669,5.247947500000003,,517.866028,,,,,15.736492000000002,,17.08541,119.32837894736834
2018-04-23 01:00:00,1976.1165689655168,1486.7401034482757,143.07457999999997,0.04975933,1640.3983921568636,5.2479530000000025,,517.9860303571428,,,150.168,155.9163,16.532004999999998,,,133.6174189655172
2018-04-23 02:00:00,1975.801500000001,1507.985224137931,142.88791000000003,0.04975933,1656.9347058823523,5.247975000000003,,518.0801576923076,371.7793,15.63328,,,16.769522857142857,,,136.22998965517235
2018-04-23 03:00:00,1973.7933965517243,1494.4735862068962,141.89909791666668,0.04975871,1639.906222222222,5.247965692307695,,517.7413700000001,,,,,16.13236857142857,,,137.2019862068966
2018-04-23 04:00:00,1973.3861724137928,1508.4855344827583,142.70786904761906,0.03876128,1659.8066799999997,5.24796063888889,,518.1239320000001,,,,,16.673788000000002,,,137.8409620689655
2018-04-23 05:00:00,1975.6465689655165,1489.0101551724142,142.20066346153845,0.04975933,1644.9611698113206,5.232762130434786,4.980613,518.1754583333334,372.3675,,,,16.33972222222222,,,122.54817258620692
2018-04-23 06:00:00,1975.584655172414,1559.557362068966,142.40923877551015,0.04489354,1694.043452830189,5.110945132075475,5.00338425,518.4521867924527,372.6615,15.03218,,,15.505186666666669,,,93.33393620689652
2018-04-23 07:00:00,1975.426413793104,1554.7933793103446,142.16596304347826,0.04176079,1694.290055555556,5.207855901960785,5.161925571428571,517.9744099999999,,,,,15.66555333333333,14.38549,,96.87732310344826
2018-04-23 08:00:00,1973.6048793103453,1527.9573620689655,142.58384255319146,0.04959758,1672.2861818181818,5.244153600000003,,517.96345625,,15.77527,149.3839,155.7506,16.067885,,14.37705,91.25826568965518
2018-04-23 09:00:00,1975.966413793104,1570.5835862068966,142.69675600000002,0.04975933,1709.935648148148,5.067243964285715,5.090308736842107,518.0881416666667,,,,,16.534751764705877,,,84.50331948275863
2018-04-23 10:00:00,1973.3165517241375,1588.5644482758623,142.45912244897963,0.03426105,1728.072959183674,4.816012431034482,4.832620357142857,518.1661961538462,,16.18232,,,16.71656142857143,,,70.43127258620692
2018-04-23 11:00:00,1973.741585365853,1592.9496585365855,143.3447828571429,0.0497593433333333,1726.1610769230774,4.855912243902439,4.859061666666666,518.0562454545455,372.82950000000005,16.158653333333334,150.7398,157.24155,18.57385285714286,18.35568,15.136405,72.8174043902439
