Date,CDU4:02F001 Stanlow,CDU4:02F002 Stanlow,CDU4:02F003 Stanlow,CDU4:02T003 Stanlow,CDU4:02T071.SP Stanlow,CDU4:02T260 Stanlow,CDU4:13Q001 Stanlow,CDU4:D4DCASA Stanlow,CDU4:02Q001 Stanlow,CDU4:02T071 Stanlow,COIL_SUM
2020-08-16 10:00:00,0.08414738400869712,0.796996340783375,0.4685947987915047,0.6451096737346207,0.6873494795683586,0.4549725920125298,0.1392924847155798,0.02592592592592593,0.11660726023243584,0.6537980624652246,0.39826844376423054
2020-08-16 11:00:00,0.08980848967336966,0.7978453909879116,0.4676563605173938,0.6456139837976034,0.685328692960212,0.4573218480814414,0.14786829444874644,0.02592592592592593,0.11537653844605145,0.6573682249122652,0.39377162221201156
2020-08-16 12:00:00,0.0702787086122498,0.7689116316094088,0.4312168654265873,0.657291424262195,0.683317690664242,0.5207517619420523,0.1511770173806739,0.02592592592592593,0.11842678329524425,0.6577743308906157,0.3879252027542075
2020-08-16 13:00:00,0.03714134665536958,0.7417575078246282,0.3977965125987093,0.652668843048241,0.6850452740508377,0.5207517619420523,0.14877101126276404,0.02592592592592593,0.1163271649293276,0.6553434800059574,0.3846818041169051
2020-08-17 07:00:00,0.0,0.7413057976089915,0.4165680064059005,0.6100789185211652,0.691932320934245,0.5160532498042292,0.12953191329238173,0.02592592592592593,0.10556076731640895,0.6614507717845748,0.382080992622599
2020-08-17 08:00:00,0.0775530612744038,0.7599781687692636,0.4465532240990635,0.5958094496272686,0.6959032514166257,0.5184025058731407,0.13922530138875028,0.025617283950617287,0.1109042112413765,0.6649796129069956,0.38754529607246146
2020-08-17 09:00:00,0.13966516863403605,0.7679921458449003,0.4545071283220714,0.6004312477510627,0.6972907755978062,0.5207517619420523,0.14309771822187628,0.025308641975308643,0.11602375727869108,0.6630316076035512,0.39130954607055424
2020-08-17 10:00:00,0.17246768136569485,0.7762261269078988,0.4647737936687151,0.6008345391834169,0.6960109875651446,0.5172278778386854,0.14487870399369823,0.025,0.11261650599471273,0.6642345008784285,0.39540503552802075
2020-08-17 11:00:00,0.19134279368615598,0.7770147823245034,0.46458269045163636,0.6062695764382786,0.6947311995324847,0.5137039937353176,0.13956216426693735,0.02469135802469136,0.120501882331149,0.6653369711212824,0.3947672071720352
2020-08-17 12:00:00,0.2086933787570144,0.789156886669567,0.4721940304552492,0.6056957018660905,0.6956185279322957,0.5066562255285829,0.13629281832125012,0.024382716049382715,0.1214742144508294,0.6612896186185631,0.39688637681125516
2020-08-17 13:00:00,0.2327102959064027,0.7905731902864114,0.4645766015902284,0.6091705339356688,0.6935349042970609,0.5101801096319507,0.12159151801499979,0.024074074074074074,0.12383389849737203,0.6633593308487193,0.39715230403805446
2020-08-18 07:00:00,0.29178486011180005,0.7817152958450749,0.47200816527000167,0.6069003555620869,0.6933456322137399,0.5489428347689902,0.1643354858123245,0.018518518518518517,0.13348265681356808,0.6665836414844901,0.3981017333485499
2020-08-18 08:00:00,0.2501058911946745,0.7703228030825976,0.4388588884875495,0.6186584543131495,0.7018736604495261,0.5753719655442451,0.16358297985275283,0.018518518518518517,0.12494852312237192,0.6697171618049729,0.3970412590197303
2020-08-18 09:00:00,0.31864869502830995,0.7883094508752729,0.4596001668946199,0.6135315630362126,0.7305650159565245,0.6018010963194991,0.16515238808065918,0.018518518518518517,0.11218567590916295,0.6978830019459319,0.3996512430843271
2020-08-18 10:00:00,0.5117397068513538,0.7831425109675058,0.45261308181091287,0.6325246317746924,0.7278005657126236,0.6123727486296016,0.160754245783433,0.018518518518518517,0.11956553939775483,0.7053961092566969,0.40607905809184586
2020-08-18 11:00:00,0.4757909184610201,0.7868661907521789,0.45918102291851204,0.6273977404977553,0.7022291604703277,0.5841816758026628,0.16096872776579946,0.018518518518518517,0.10401323583200561,0.668689234824623,0.4357233705951622
2020-08-18 12:00:00,0.33120390083607787,0.8084769336562038,0.4930622350967837,0.617510966198827,0.6958859657984471,0.5700861393891943,0.16808027741641052,0.018518518518518517,0.11547915452186264,0.6617372663019299,0.44284075474804263
2020-08-18 13:00:00,0.2299661680341235,0.8192373737484583,0.4988405597703083,0.615972846609735,0.6883102990240726,0.5207517619420523,0.16696160668485366,0.018518518518518517,0.11561895963424862,0.6548972097000774,0.43937457980522376
2020-08-18 19:00:00,0.2334998388962226,0.7850132844139676,0.4454349461145879,0.6184712957649308,0.6881837552532586,0.6053249804228669,0.16585439403626162,0.018518518518518517,0.11435958918487232,0.6558918539720247,0.4344807932457555
2020-08-18 20:00:00,0.23897067851898596,0.7903218393300736,0.4574631751180809,0.6253389964673495,0.6865065067170795,0.5559906029757249,0.16563395350894006,0.01882716049382716,0.10845569839399893,0.6545883327985549,0.4298728967441756
2020-08-18 21:00:00,0.16077905474076878,0.7958524931990408,0.48413417242670675,0.6148784781112593,0.6867994381521809,0.5512920908379018,0.17162498846525004,0.019135802469135803,0.10008041145810898,0.6546413437084264,0.4258968680503601
2020-08-18 22:00:00,0.0,0.7929264410808649,0.4894411877388263,0.6162253931863064,0.6872490272966818,0.5465935787000786,0.17333622068373322,0.019444444444444445,0.10970983023404979,0.6556177681090287,0.42574074800772976
2020-08-18 23:00:00,0.074706757340759,0.7930602729708774,0.4929699096053599,0.6091705339356688,0.6912909266567153,0.5418950665622555,0.17125988384187413,0.019753086419753086,0.11342045864976591,0.6567298104469086,0.4252734653814747
2020-08-19 00:00:00,0.07613634308986275,0.7875653582155541,0.49105815535375075,0.6103870644990903,0.691136660668068,0.5630383711824596,0.17978777766078724,0.02006172839506173,0.10957697997831195,0.6634557857583769,0.4289110444664077
