,TotalCostUSD,Mode,ProgressType,Type,StateType,LoadingPosition,Plan,ShipmentType,EquipmentLength,EquipmentWidth,EquipmentHeight,MinTemp,MaxTemp,TotalValue,Miles,TotalWeight,Tarps,Repeat,TankerUnload,TankerVolume,TankerVolumeUnit,NumStops,TotalPallets,LoadCommodityMasterLinkID,OriginLatitude,OriginLongitude,DestinationLatitude,DestinationLongitude,TotalRateUSD,CommodityID,TimeTravel,TimeNegotiate,LoadDate-Month,LoadDate-Day,DelDate-Month,DelDate-Day,CreateDate-Month,CreateDate-Day,Volume_Last_30,Avg_Cost_Last_30,Avg_Rate_Last_30,NTIBooked,NTIAssumed,TenderVolume,S/D Ratio,Avg_Weight_Last_14,Avg_Dist_Last_14,USD/Mile,Avg_Cost_Last_14,Avg_Rate_Last_14,Cost_Volatility_Last_14,Rate_Volatility_Last_14,TRUCKD11,DJTA,DTB3,GASREGW,IPG2122N,IPG3361T3S,GDP,PPIACO,BUSINV,PCU48414841
176,170.91,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,198,1585,0,0,0,0,1,2,1,2,36.159,-86.791,38.212,-85.224,185.69,0,3,0,12,16,12,19,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
177,145.5,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,931,0,3,28250177,0,0,1,4,0,2,36.869,-94.368,33.554,-82.896,400.0,0,2,3,12,19,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
178,1500.0,1,8,1,1,2,0,1,48,102,0,-9999,-9999,100000.0,714,1500,5,26123742,0,0,1,2,0,0,29.763,-95.363,38.834,-94.871,1700.0,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
179,1358.0,1,8,1,1,2,0,1,53,102,110,38,38,50000.0,306,43000,3,28299809,0,0,1,2,18,1,39.896,-75.119,42.152,-71.18,1500.38,0,1,6,12,22,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
180,939.25,1,8,2,1,2,0,1,53,0,0,-9999,-9999,100000.0,29,438,0,0,0,0,1,2,0,10,34.055,-117.766,34.063,-118.249,942.75,0,0,0,12,16,12,16,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
181,130.16,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,176,270,0,0,0,0,1,2,1,2,35.351,-80.2,37.271,-79.942,136.5,0,1,4,12,20,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
182,5880.0,1,8,1,1,2,0,6,53,0,0,-9999,-9999,100000.0,2106,43500,0,28259332,0,0,1,4,22,1,19.302,-99.632,42.531,-87.93,6517.57,0,14,5,12,21,1,4,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
183,1800.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,524,10000,0,28225651,0,0,1,2,0,1,41.874,-87.651,39.107,-94.591,1795.0,0,2,3,12,19,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
184,2716.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,50000.0,1296,42750,0,0,0,0,1,2,15,2,34.307,-92.399,33.453,-112.074,2818.35,0,4,3,12,19,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
185,700.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,50000.0,145,43500,0,28298375,0,0,1,2,0,1,41.352,-83.118,43.009,-83.691,950.0,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
186,1210.0,1,8,1,1,0,0,1,48,102,0,-9999,-9999,100000.0,126,33600,5,0,0,0,1,2,3,2,40.799,-81.378,39.963,-83.002,1272.28,0,0,4,12,20,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
187,2400.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,1148,44000,5,28250353,0,0,1,2,0,1,37.271,-79.942,33.053,-97.472,2800.0,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
188,350.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,250000.0,0,40000,0,28177009,0,0,1,2,0,1,41.762,-88.318,41.762,-88.318,395.0,0,0,0,12,16,12,16,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
189,152.44,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,1302,178,0,0,0,0,1,2,1,2,27.836,-82.696,43.004,-88.114,252.44,0,5,0,12,16,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
190,610.0,1,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,90,11261,0,28289134,0,0,1,2,15,3,42.271,-83.019,43.176,-83.738,970.3,0,0,0,12,16,12,16,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
191,1900.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,935,43000,0,0,0,0,1,2,0,1,40.627,-76.193,43.937,-90.814,2500.0,0,2,1,12,17,12,19,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
192,171.8,2,8,2,1,2,0,2,53,0,0,-9999,-9999,100000.0,281,467,0,0,0,0,1,2,4,8,36.151,-95.995,32.75,-97.33,175.3,0,11,0,12,16,12,27,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
193,350.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,250000.0,0,40000,0,28177009,0,0,1,2,0,1,41.762,-88.318,41.762,-88.318,395.0,0,0,0,12,16,12,16,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
194,220.12,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,46,6300,0,0,0,0,1,2,4,2,41.276,-88.271,41.863,-88.196,300.0,0,1,12,12,28,12,29,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
195,1080.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,211,17000,0,28123582,0,0,1,2,30,1,41.64,-88.077,41.647,-91.54,1520.0,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
196,6000.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,2942,14606,0,0,0,0,1,2,0,5,34.102,-117.294,42.075,-71.631,7010.81,0,9,5,12,21,12,30,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
197,682.11,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,1159,1826,0,0,0,0,1,2,3,2,45.403,-92.638,35.41,-80.578,775.13,0,3,-73,10,4,10,7,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
198,300.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,80000.0,19,30000,0,28239542,0,0,1,2,0,1,35.141,-90.045,34.965,-89.825,355.0,0,0,12,12,28,12,28,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
199,1600.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,486,43210,0,0,0,0,1,2,0,2,34.001,-81.035,38.898,-77.024,2073.8,0,1,11,12,27,12,28,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
200,1500.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,40000.0,743,45000,0,0,0,0,1,2,0,2,30.615,-87.322,36.422,-78.284,1619.74,0,2,11,12,27,12,29,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
201,1950.0,1,8,1,1,2,0,0,53,0,0,-10,-10,100000.0,478,30292,0,0,0,0,1,2,0,2,39.768,-86.158,37.294,-80.053,1883.32,0,1,11,12,27,12,28,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
202,3000.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,1714,10000,0,0,0,0,1,3,0,3,33.831,-118.282,29.666,-95.019,3200.0,0,3,3,12,19,12,22,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
203,529.3,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,1230,95,0,0,0,0,1,2,1,2,39.107,-94.591,40.749,-73.993,708.82,0,7,11,12,27,1,3,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
204,2100.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,1127,44000,0,28273374,0,0,1,2,0,1,29.786,-95.951,41.711,-88.069,2395.0,0,2,4,12,20,12,22,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
205,1200.0,1,8,1,1,2,0,0,53,0,0,-10,-10,100000.0,208,42000,0,0,0,0,1,2,0,2,41.888,-88.308,42.911,-85.692,1326.3,0,1,17,1,2,1,3,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
206,3643.2,3,16,1,1,2,3,0,53,0,0,-9999,-9999,100000.0,1979,22000,0,0,0,0,1,4,0,2,34.024,-117.96,44.873,-93.129,4420.6,0,23,2,12,18,1,10,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
207,3901.15,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,1817,43349,0,0,0,0,1,2,22,2,40.517,-74.305,39.74,-104.862,4236.7,0,2,1,12,17,12,19,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
208,2000.0,1,8,1,1,2,0,1,53,102,0,-9999,-9999,100000.0,593,24000,3,28188614,0,0,1,2,0,4,43.772,-88.447,37.681,-92.664,2386.0,0,3,0,12,16,12,19,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
209,4800.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,2690,40000,3,28286915,0,0,1,2,0,1,41.636,-70.934,33.432,-111.847,5320.0,0,3,3,12,19,12,22,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
210,2700.0,1,8,1,1,2,0,1,53,102,110,-9999,-9999,100000.0,1380,43000,0,28184171,0,0,1,2,0,1,33.664,-80.775,33.578,-101.855,3000.0,0,2,3,12,19,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
211,0.0,2,8,2,1,2,0,5,53,0,0,-9999,-9999,1239.7,2257,230,0,0,0,0,1,3,1,2,42.879,-78.878,23.6,-100.67,5.0,0,5,3,12,19,12,24,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
212,600.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,214,27938,0,0,0,0,1,2,0,6,32.602,-96.644,30.155,-95.211,704.52,0,1,6,12,22,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
213,1000.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,257,41675,0,0,0,0,1,2,21,1,43.094,-79.054,40.862,-76.794,1219.0,0,1,13,12,29,12,30,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
214,161.16,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,513,100,0,0,0,0,1,2,1,2,29.424,-98.494,36.023,-95.968,136.5,0,3,0,12,16,12,19,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
215,750.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,351,42255,0,0,0,0,1,2,0,2,38.21,-84.559,42.146,-84.807,1078.15,0,1,4,12,20,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
216,646.55,2,8,2,1,2,0,2,53,0,0,-9999,-9999,100000.0,2571,320,0,0,0,0,1,2,1,2,34.055,-117.766,34.222,-77.947,650.05,0,11,0,12,16,12,27,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
217,2750.0,1,8,1,1,2,0,1,53,0,0,45,70,100000.0,612,36100,0,0,0,0,1,2,0,1,44.91,-90.317,39.097,-84.511,3000.0,0,2,3,12,19,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
218,206.66,2,8,2,1,2,0,0,48,0,0,-9999,-9999,100000.0,896,217,0,0,0,0,1,2,1,2,35.141,-90.045,39.138,-76.824,194.8,0,13,0,12,16,12,29,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
219,133.56,2,8,1,1,2,0,0,48,0,0,-9999,-9999,100000.0,148,132,0,0,0,0,1,2,1,2,34.055,-117.652,35.382,-119.011,142.57,0,4,0,12,16,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
220,0.0,1,8,2,1,2,0,1,48,0,0,-9999,-9999,50000.0,120,45322,0,0,0,0,1,2,0,9,32.714,-117.148,34.063,-118.249,20.0,0,1,11,12,27,12,28,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
221,500.0,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,0,44000,0,0,0,0,1,2,1,2,35.41,-80.578,35.41,-80.578,568.18,0,0,-65,10,12,10,12,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
222,2450.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,95000.0,1221,4625,0,0,0,0,1,2,0,2,41.395,-73.454,44.76,-92.792,3101.34,0,2,5,12,21,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
223,560.0,1,8,2,1,2,0,0,53,0,0,-9999,-9999,100000.0,191,43466,0,0,0,0,1,2,0,2,41.433,-96.498,39.563,-95.122,775.29,0,6,5,12,21,12,27,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
224,2750.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,1085,44000,0,0,0,0,1,2,0,2,29.666,-95.019,40.399,-105.078,3359.8,0,2,5,12,21,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
225,3350.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,1353,18025,0,0,0,0,1,2,0,5,32.75,-97.33,39.37,-77.273,3656.32,0,3,4,12,20,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
226,465.47,2,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,463,336,0,0,0,0,1,2,1,2,36.837,-76.344,38.414,-82.458,581.83,0,4,-1,12,15,12,19,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
227,678.01,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,1060,850,0,0,0,0,1,2,2,2,35.704,-79.817,44.05,-91.639,924.01,0,2,3,12,19,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
228,1200.0,1,8,1,1,2,0,1,53,0,0,0,0,100000.0,460,6400,0,28298619,0,0,1,2,13,1,29.961,-90.09,33.641,-84.464,1900.0,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
